"ID","UserID","0","1","1000","1001","1002","2","AK09911 Magnetometer","AK09911 Magnetometer -Wakeup Secondary","AK09911 Magnetometer -Wakeup Secondary Accuracy","AK09911 Magnetometer Accuracy","AK09911 Magnetometer Uncalibrated","AK09911 Magnetometer Uncalibrated -Wakeup Secondary","AK09911 Magnetometer Uncalibrated -Wakeup Secondary Accuracy","AK09911 Magnetometer Uncalibrated Accuracy","AMD","AMD Accuracy","BMP280 Pressure","BMP280 Pressure -Wakeup Secondary","BMP280 Pressure -Wakeup Secondary Accuracy","BMP280 Pressure Accuracy","Coarse Motion Classifier","Coarse Motion Classifier Accuracy","Date","ExitClicked","Game Rotation Vector","Game Rotation Vector -Wakeup Secondary","Game Rotation Vector -Wakeup Secondary Accuracy","Game Rotation Vector Accuracy","Gaze Detector -Wakeup","Gaze Detector -Wakeup Accuracy","Gaze Detector Secondary","Gaze Detector Secondary Accuracy","GeoMagnetic Rotation Vector","GeoMagnetic Rotation Vector -Wakeup Secondary","GeoMagnetic Rotation Vector -Wakeup Secondary Accuracy","GeoMagnetic Rotation Vector Accuracy","Gravity","Gravity -Wakeup Secondary","Gravity -Wakeup Secondary Accuracy","Gravity Accuracy","Heart Rate Monitor","Heart Rate Monitor -Wakeup Secondary","Heart Rate Monitor -Wakeup Secondary Accuracy","Heart Rate Monitor Accuracy","ICP-10100 Pressure","ICP-10100 Pressure -Wakeup Secondary","ICP-10100 Pressure -Wakeup Secondary Accuracy","ICP-10100 Pressure Accuracy","LSM6DS3 Accelerometer","LSM6DS3 Accelerometer -Wakeup Secondary","LSM6DS3 Accelerometer -Wakeup Secondary Accuracy","LSM6DS3 Accelerometer Accuracy","LSM6DS3 Accelerometer Uncalibrated","LSM6DS3 Accelerometer Uncalibrated -Wakeup Secondary","LSM6DS3 Accelerometer Uncalibrated -Wakeup Secondary Accuracy","LSM6DS3 Accelerometer Uncalibrated Accuracy","LSM6DS3 Gyroscope","LSM6DS3 Gyroscope -Wakeup Secondary","LSM6DS3 Gyroscope -Wakeup Secondary Accuracy","LSM6DS3 Gyroscope Accuracy","LSM6DS3 Gyroscope Uncalibrated","LSM6DS3 Gyroscope Uncalibrated -Wakeup Secondary","LSM6DS3 Gyroscope Uncalibrated -Wakeup Secondary Accuracy","LSM6DS3 Gyroscope Uncalibrated Accuracy","LTR308 ALSPS","LTR308 ALSPS -Wakeup Secondary","LTR308 ALSPS -Wakeup Secondary Accuracy","LTR308 ALSPS Accuracy","Linear Acceleration","Linear Acceleration -Wakeup Secondary","Linear Acceleration -Wakeup Secondary Accuracy","Linear Acceleration Accuracy","MenuClicked","NextClicked","Orientation","Orientation -Wakeup Secondary","Orientation -Wakeup Secondary Accuracy","Orientation Accuracy","PAH8011 PPG","PAH8011 PPG -Wakeup Secondary","PAH8011 PPG -Wakeup Secondary Accuracy","PAH8011 PPG Accuracy","PAH8011 Touch","PAH8011 Touch -Wakeup Secondary","PAH8011 Touch -Wakeup Secondary Accuracy","PAH8011 Touch Accuracy","Pedometer","Pedometer Accuracy","QuitClicked","RMD","RMD Accuracy","Rotation Vector","Rotation Vector -Wakeup Secondary","Rotation Vector -Wakeup Secondary Accuracy","Rotation Vector Accuracy","SettingClicked","Significant Motion Detector","StartClicked","Step Counter","Step Counter -Wakeup Secondary","Step Counter -Wakeup Secondary Accuracy","Step Counter Accuracy","Step Detector","Step Detector -Wakeup Secondary","Step Detector -Wakeup Secondary Accuracy","Step Detector Accuracy","Time","TraceTime","UnGaze Detector","UnGaze Detector Accuracy","Wrist Tilt Gesture","Wrist Tilt Gesture Accuracy","tsl258x-light","tsl258x-light Accuracy"
"7748","vapor2","","","","","","","","","","","","","","","[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","3","","","","","[11, 0.6566005, -8.260866E-13, -8.242296E-13, -8.5265475E-13, -1.1069521E-12, 0, 0, -8.242296E-13, -8.351865E-13, -8.5266603E-13, 2.8E-45, -8.5265475E-13, -8.5273325E-13, -8.351865E-13, -8.260879E-13]","3","2019-07-31","","[0.60675967, -0.38602757, 0.30402198, 0.6248168]","[0.7896374, -0.3174143, 0.38252443, 0.35971677]","3","3","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","3","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","3","","","","","[8.348692, 5.1338353, -0.33685198]","[8.348692, 5.1338353, -0.33685198]","3","3","","[0]","0","","[1005.4342]","[1005.4342]","3","3","[14.531876, -5.9657288, -2.1276398]","[14.531876, -5.9657288, -2.1276398]","2","2","[14.531876, -5.9657288, -2.1276398, 0, 0, 0]","[14.531876, -5.9657288, -2.1276398, 0, 0, 0]","3","3","[-0.60787964, 0.48690796, -5.185623]","[-0.60787964, 0.48690796, -5.185623]","3","3","[-0.5928955, 0.534256, -5.217865, 0.014984131, 0.047348022, -0.03224182]","[-0.5928955, 0.534256, -5.217865, 0.014984131, 0.047348022, -0.03224182]","3","3","[1599]","[1599]","3","3","[0.091376305, -8.92049, -0.5474355]","[0.091376305, -8.92049, -0.5474355]","3","3","","","","","","","[1.60793E-40, 1.87312E-40, 128, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","","","3","[1]","[1]","3","3","[1, 2, 70, -8.242296E-13, -8.5265475E-13, -1.1069521E-12, 0, 0, -8.242296E-13, -8.3517264E-13, -8.5266603E-13, 2.8E-45, -8.5265475E-13, -8.5273325E-13, -8.3517264E-13, -8.260853E-13]","3","","[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","3","","","","","","","","[1056]","[15]","3","3","[1]","[1]","3","3","12:05:12.640","","","","[1]","3","",""
"7747","vapor2","","","","","","","","","","","","","","","[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","3","","","","","[11, 0.6566005, -8.260866E-13, -8.242296E-13, -8.5265475E-13, -1.1069521E-12, 0, 0, -8.242296E-13, -8.351865E-13, -8.5266603E-13, 2.8E-45, -8.5265475E-13, -8.5273325E-13, -8.351865E-13, -8.260879E-13]","3","2019-07-31","","[0.24084951, -0.6328499, 0.723303, 0.13537069]","[0.24084951, -0.6328499, 0.723303, 0.13537069]","3","3","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","3","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","3","","","","","[5.097037, -8.338365, 0.8138023]","[5.097037, -8.338365, 0.8138023]","3","3","","[0]","0","","[1005.4459]","[1005.4459]","3","3","[5.4776764, -8.665543, 1.4125519]","[5.4776764, -8.665543, 1.4125519]","2","2","[5.4776764, -8.665543, 1.4125519, 0, 0, 0]","[5.4776764, -8.665543, 1.4125519, 0, 0, 0]","3","3","[-0.422287, 0.24012756, -0.24630737]","[-0.422287, 0.24012756, -0.24630737]","3","3","[-0.40730286, 0.2874756, -0.2785492, 0.014984131, 0.047348022, -0.03224182]","[-0.40730286, 0.2874756, -0.2785492, 0.014984131, 0.047348022, -0.03224182]","3","3","[780]","[780]","3","3","[0.16354609, 0.027970314, 0.56408805]","[0.16354609, 0.027970314, 0.56408805]","3","3","","","","","","","[2.53484E-40, 2.52712E-40, 128, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","","","3","[1]","[1]","3","3","[1, 1.8186258, 65, -8.242296E-13, -8.5265475E-13, -1.1069521E-12, 0, 0, -8.242296E-13, -8.3517264E-13, -8.5266603E-13, 2.8E-45, -8.5265475E-13, -8.5273325E-13, -8.3517264E-13, -8.260853E-13]","3","","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","3","","","","","","","","[1036]","[15]","3","3","[1]","[1]","3","3","12:04:55.178","","","","[1]","3","",""
"7746","vapor2","","","","","","","","","","","","","","","[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","3","","","","","[11, 0.6566005, -8.260866E-13, -8.242296E-13, -8.5265475E-13, -1.1069521E-12, 0, 0, -8.242296E-13, -8.351865E-13, -8.5266603E-13, 2.8E-45, -8.5265475E-13, -8.5273325E-13, -8.351865E-13, -8.260879E-13]","3","2019-07-31","","[-0.055905275, -0.9630972, 0.07258448, 0.25308093]","[-0.055905275, -0.9630972, 0.07258448, 0.25308093]","3","3","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","3","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","3","","","","","[4.7009883, -1.6485852, -8.447086]","[4.7009883, -1.6485852, -8.447086]","3","3","","[0]","0","","[1005.4325]","[1005.4325]","3","3","[5.098892, -1.5928497, -8.054901]","[5.098892, -1.5928497, -8.054901]","2","2","[5.098892, -1.5928497, -8.054901, 0, 0, 0]","[5.098892, -1.5928497, -8.054901, 0, 0, 0]","3","3","[-0.26481628, -0.14457703, 0.32470703]","[-0.26481628, -0.14457703, 0.32470703]","3","3","[-0.24983215, -0.097229004, 0.2924652, 0.014984131, 0.047348022, -0.03224182]","[-0.24983215, -0.097229004, 0.2924652, 0.014984131, 0.047348022, -0.03224182]","3","3","[17]","[17]","3","3","[0.45125866, 0.037024498, 0.2963133]","[0.45125866, 0.037024498, 0.2963133]","3","3","","","","","","","[1.05954E-40, 1.61757E-40, 128, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","","","3","[1]","[1]","3","3","[1, 2, 70, -8.242296E-13, -8.5265475E-13, -1.1069521E-12, 0, 0, -8.242296E-13, -8.3517264E-13, -8.5266603E-13, 2.8E-45, -8.5265475E-13, -8.5273325E-13, -8.3517264E-13, -8.260853E-13]","3","","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","3","","","","","","","","[1001]","[14]","3","3","[1]","[1]","3","3","12:04:15.805","","","","[1]","3","",""
"7745","vapor2","","","","","","","","","","","","","","","[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","3","","","","","[11, 0.6566005, -8.260866E-13, -8.242296E-13, -8.5265475E-13, -1.1069521E-12, 0, 0, -8.242296E-13, -8.351865E-13, -8.5266603E-13, 2.8E-45, -8.5265475E-13, -8.5273325E-13, -8.351865E-13, -8.260879E-13]","3","2019-07-31","","[0.346124, -0.5493506, 0.41154718, 0.6395631]","[0.346124, -0.5493506, 0.41154718, 0.6395631]","3","3","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","3","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","3","","","","","[9.684867, -0.092488214, 1.5379186]","[9.684867, -0.092488214, 1.5379186]","3","3","","[0]","0","","[1005.4203]","[1005.4203]","3","3","[16.205414, -0.50315857, -2.92659]","[16.205414, -0.50315857, -2.92659]","2","2","[16.205414, -0.50315857, -2.92659, 0, 0, 0]","[16.205414, -0.50315857, -2.92659, 0, 0, 0]","3","3","[3.320816, 3.5456238, -0.74050903]","[3.320816, 3.5456238, -0.74050903]","3","3","[3.3358002, 3.5929718, -0.77275085, 0.014984131, 0.047348022, -0.03224182]","[3.3358002, 3.5929718, -0.77275085, 0.014984131, 0.047348022, -0.03224182]","3","3","[4652]","[4652]","3","3","[4.7496862, -0.39375904, -4.745714]","[4.7496862, -0.39375904, -4.745714]","3","3","","","","","","","[1.65646E-40, 2.4649E-40, 128, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","","","3","[1]","[1]","3","3","[1, 2.8578405, 50, -8.242296E-13, -8.5265475E-13, -1.1069521E-12, 0, 0, -8.242296E-13, -8.3517264E-13, -8.5266603E-13, 2.8E-45, -8.5265475E-13, -8.5273325E-13, -8.3517264E-13, -8.260853E-13]","3","","[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","3","","","","","","","","[841]","[12]","3","3","[1]","[1]","3","3","12:02:27.247","","","","[1]","3","",""
"7744","vapor2","","","","","","","","","","","","","","","[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","3","","","","","[11, 0.6566005, -8.260866E-13, -8.242296E-13, -8.5265475E-13, -1.1069521E-12, 0, 0, -8.242296E-13, -8.351865E-13, -8.5266603E-13, 2.8E-45, -8.5265475E-13, -8.5273325E-13, -8.351865E-13, -8.260879E-13]","3","2019-07-31","","[0.5345354, -0.56548816, 0.52414906, 0.34606752]","[0.5345354, -0.56548816, 0.52414906, 0.34606752]","3","3","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","3","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","3","","","","","[9.3334465, -2.185211, -2.0693016]","[9.3334465, -2.185211, -2.0693016]","3","3","","[0]","0","","[1005.2944]","[1005.2944]","3","3","[10.615067, 0.7406311, -5.474243]","[10.615067, 0.7406311, -5.474243]","2","2","[10.615067, 0.7406311, -5.474243, 0, 0, 0]","[10.615067, 0.7406311, -5.474243, 0, 0, 0]","3","3","[1.6845703, -1.5988007, -1.2211304]","[1.6845703, -1.5988007, -1.2211304]","3","3","[1.6995544, -1.5514526, -1.2533722, 0.014984131, 0.047348022, -0.03224182]","[1.6995544, -1.5514526, -1.2533722, 0.014984131, 0.047348022, -0.03224182]","3","3","[64]","[64]","3","3","[3.0799103, 2.504814, -3.8036375]","[3.0799103, 2.504814, -3.8036375]","3","3","","","","","","","[2.55555E-40, 2.88377E-40, 128, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","","","3","[1]","[1]","3","3","[2, 1.9449193, 79, -8.242296E-13, -8.5265475E-13, -1.1069521E-12, 0, 0, -8.242296E-13, -8.3517264E-13, -8.5266603E-13, 2.8E-45, -8.5265475E-13, -8.5273325E-13, -8.3517264E-13, -8.260905E-13]","3","","[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","3","","","","","","","","[720]","[11]","3","3","[1]","[1]","3","3","12:01:17.991","","","","[1]","3","",""
"7743","vapor2","","","","","","","","","","","","","","","[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","3","","","","","","","2019-07-31","","[0.6488764, -0.4283188, 0.46479848, 0.4236328]","[0.6488764, -0.4283188, 0.46479848, 0.4236328]","3","3","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","3","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","3","","","","","[9.474139, 1.4867544, -2.0495431]","[9.474139, 1.4867544, -2.0495431]","3","3","","[0]","0","","[1006.4431]","[1006.4431]","3","3","[10.055862, -5.071289, 2.202896]","[10.055862, -5.071289, 2.202896]","2","2","[10.055862, -5.071289, 2.202896, 0, 0, 0]","[10.055862, -5.071289, 2.202896, 0, 0, 0]","3","3","[-0.6001892, -0.84072876, -1.9282684]","[-0.6001892, -0.84072876, -1.9282684]","3","3","[-0.5852051, -0.79338074, -1.9605103, 0.014984131, 0.047348022, -0.03224182]","[-0.5852051, -0.79338074, -1.9605103, 0.014984131, 0.047348022, -0.03224182]","3","3","[8648]","[8648]","3","3","[1.1925192, -6.4621925, 4.1203055]","[1.1925192, -6.4621925, 4.1203055]","3","3","","","","","","","[1.72225E-40, 1.86465E-40, 128, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","","","3","[1]","[1]","3","3","[1, 2, 70, -8.242296E-13, -8.5265475E-13, -1.1069521E-12, 0, 0, -8.242296E-13, -8.3517264E-13, -8.5266603E-13, 2.8E-45, -8.5265475E-13, -8.5273325E-13, -8.3517264E-13, -8.260853E-13]","3","","[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","3","","","","","","","","[490]","[8]","3","3","[1]","[1]","3","3","11:58:43.796","","","","[1]","3","",""
"7742","vapor2","","","","","","","","","","","","","","","[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","3","","","","","","","2019-07-31","","[0.55505425, -0.42797104, 0.55893755, 0.44310758]","[0.55505425, -0.42797104, 0.55893755, 0.44310758]","3","3","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","3","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","3","","","","","[9.804256, 0.13218705, 0.17172447]","[9.804256, 0.13218705, 0.17172447]","3","3","","[0]","0","","[1006.85565]","[1006.85565]","3","3","[12.077805, -3.973938, 0.62794495]","[12.077805, -3.973938, 0.62794495]","2","2","[12.077805, -3.973938, 0.62794495, 0, 0, 0]","[12.077805, -3.973938, 0.62794495, 0, 0, 0]","3","3","[-1.9051056, -1.1611786, -4.081421]","[-1.9051056, -1.1611786, -4.081421]","3","3","[-1.8901215, -1.1138306, -4.1136627, 0.014984131, 0.047348022, -0.03224182]","[-1.8901215, -1.1138306, -4.1136627, 0.014984131, 0.047348022, -0.03224182]","3","3","[32752]","[32752]","3","3","[2.0530405, -4.109098, 0.45235822]","[2.0530405, -4.109098, 0.45235822]","3","3","","","","","","","[1.54801E-40, 2.03988E-40, 128, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","","","3","[1]","[1]","3","3","[1, 2, 70, -8.242296E-13, -8.5265475E-13, -1.1069521E-12, 0, 0, -8.242296E-13, -8.3517264E-13, -8.5266603E-13, 2.8E-45, -8.5265475E-13, -8.5273325E-13, -8.3517264E-13, -8.260853E-13]","3","","[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","3","","","","","","","","[187]","[3]","3","3","[1]","[1]","3","3","11:55:53.144","","","","[1]","3","",""
"7741","vapor2","","","","","","","","","","","","","","","[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","3","","","","","","","2019-07-31","","[-0.1315473, 0.27908212, -0.42227733, 0.85234404]","[-0.1315473, 0.27908212, -0.42227733, 0.85234404]","3","3","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","3","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","3","","","","","[-3.5759854, -4.5105414, 7.9396305]","[-3.5759854, -4.5105414, 7.9396305]","3","3","","[0]","0","","[1006.4261]","[1006.41437]","3","3","[-3.29393, -2.700241, 8.75061]","[-3.29393, -2.700241, 8.75061]","2","2","[-3.29393, -2.700241, 8.75061, 0, 0, 0]","[-3.29393, -2.700241, 8.75061, 0, 0, 0]","3","3","[0.4574585, 0.73124695, -0.9887543]","[0.4574585, 0.73124695, -0.9887543]","3","3","[0.47244263, 0.778595, -1.0209961, 0.014984131, 0.047348022, -0.03224182]","[0.47244263, 0.778595, -1.0209961, 0.014984131, 0.047348022, -0.03224182]","3","3","[269]","[269]","3","3","[-0.5796783, -2.412271, -1.247406]","[-0.5796783, -2.412271, -1.247406]","3","3","","","","","","","[1.78465E-40, 1.54719E-40, 128, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","","","3","[1]","[1]","3","3","","","","[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","3","","","","","","","","[76]","[2]","3","3","[1]","[1]","3","3","11:54:13.304","","","","[1]","3","",""
"7740","vapor2","","","","","","","","","","","","","","","[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","3","","","","","","","2019-07-31","","[0.024540054, -0.09421946, 0.058933605, 0.99350256]","[0.024540054, -0.09421946, 0.058933605, 0.99350256]","3","3","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","3","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","3","","","","","[1.864313, 0.3692775, 9.620726]","[1.864313, 0.3692775, 9.620726]","3","3","","[0]","0","","[1006.41675]","[1006.41675]","3","3","[2.1676788, 0.24867249, 9.821167]","[2.1676788, 0.24867249, 9.821167]","2","2","[2.1676788, 0.24867249, 9.821167, 0, 0, 0]","[2.1676788, 0.24867249, 9.821167, 0, 0, 0]","3","3","[-0.084365845, -0.04220581, 0.41963196]","[-0.084365845, -0.04220581, 0.41963196]","3","3","[-0.069381714, 0.005142212, 0.38739014, 0.014984131, 0.047348022, -0.03224182]","[-0.069381714, 0.005142212, 0.38739014, 0.014984131, 0.047348022, -0.03224182]","3","3","[250]","[250]","3","3","[0.31694067, -0.11791617, 0.2704935]","[0.31694067, -0.11791617, 0.2704935]","3","3","","","","","","","[3.04202E-40, 3.6645E-40, 128, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","","","3","[1]","[1]","3","3","","","","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","3","","","","","","","","[59]","[2]","3","3","[1]","[1]","3","3","11:52:25.300","","","","[1]","3","",""
"7739","vapor2","","","","","","","","","","","","","","","[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","3","","","","","","","2019-07-31","","[-0.20623657, 0.044805396, -0.38985464, 0.8963662]","[-0.20623657, 0.044805396, -0.38985464, 0.8963662]","3","3","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","3","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","3","","","","","[1.0041226, -3.1217117, 9.242134]","[0.7892441, -3.9683802, 8.933053]","3","3","","[0]","0","","[1006.4437]","[1006.4437]","3","3","[-0.2574463, -4.475952, 9.033447]","[-0.2574463, -4.475952, 9.033447]","2","2","[-0.2574463, -4.475952, 9.033447, 0, 0, 0]","[-0.2574463, -4.475952, 9.033447, 0, 0, 0]","3","3","[-0.5637665, -0.120269775, -0.1987915]","[-0.5637665, -0.120269775, -0.1987915]","3","3","[-0.54878235, -0.07292175, -0.23103333, 0.014984131, 0.047348022, -0.03224182]","[-0.54878235, -0.07292175, -0.23103333, 0.014984131, 0.047348022, -0.03224182]","3","3","[159]","[159]","3","3","[-1.6415522, -0.2749498, 0.4294939]","[-1.028859, -0.59722924, 0.30221844]","3","3","","","","","","","[1.67821E-40, 2.58975E-40, 128, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","","","3","[1]","[1]","3","3","","","","[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","3","","","","","","","","[53]","[1]","3","3","[1]","[1]","3","3","11:51:53.942","","","","[1]","3","",""
"7738","vapor2","","","","","","","","","","","","","","","[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","3","","","","","","","2019-07-31","","[-0.40728435, 0.037541952, 0.84568745, 0.34281605]","[-0.40728435, 0.037541952, 0.84568745, 0.34281605]","3","3","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","3","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","3","","","","","[-6.406074, -0.6382318, 7.397652]","[-7.007935, -2.1157815, 6.5255423]","3","3","","[0]","0","","[1006.4339]","[1006.4339]","3","3","[-7.7326202, -1.9364471, 4.421997]","[-7.7326202, -1.9364471, 4.421997]","2","2","[-7.7326202, -1.9364471, 4.421997, 0, 0, 0]","[-7.7326202, -1.9364471, 4.421997, 0, 0, 0]","3","3","[-1.292038, 1.5030212, 1.0370941]","[-1.292038, 1.5030212, 1.0370941]","3","3","[-1.2770538, 1.5503693, 1.0048523, 0.014984131, 0.047348022, -0.03224182]","[-1.2770538, 1.5503693, 1.0048523, 0.014984131, 0.047348022, -0.03224182]","3","3","[238]","[238]","3","3","[1.8800917, -1.4684262, 1.2791882]","[-1.0708375, 0.07482672, -1.7812204]","3","3","","","","","","","[1.4801E-40, 1.98902E-40, 128, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","","","3","[1]","[1]","3","3","","","","[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","3","","","","","","","","[44]","[1]","3","3","[1]","[1]","3","3","11:36:33.996","","","","[1]","3","",""
"7737","vapor2","","","","","","","","","","","","","","","[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","3","","","","","","","2019-07-31","","[-0.057366297, -0.11560138, -0.29364118, 0.94716436]","[-0.30019665, 0.018628562, -0.74747914, 0.5922921]","3","3","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","3","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","3","","","","","[2.4779172, -0.3999149, 9.48]","[2.4779172, -0.3999149, 9.48]","3","3","","[0]","0","","[1006.2572]","[1006.2572]","3","3","[3.1602325, 0.90167236, 6.6930237]","[3.1602325, 0.90167236, 6.6930237]","2","2","[3.1602325, 0.90167236, 6.6930237, 0, 0, 0]","[3.1602325, 0.90167236, 6.6930237, 0, 0, 0]","3","3","[-4.012329, 0.9833069, -2.4391937]","[-4.012329, 0.9833069, -2.4391937]","3","3","[-3.997345, 1.0306549, -2.4714355, 0.014984131, 0.047348022, -0.03224182]","[-3.997345, 1.0306549, -2.4714355, 0.014984131, 0.047348022, -0.03224182]","3","3","[97]","[97]","3","3","[0.8030739, 1.2820978, -2.3249779]","[0.8030739, 1.2820978, -2.3249779]","3","3","","","","","","","[8.593E-41, 1.50017E-40, 128, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","","","3","[1]","[1]","3","3","","","","[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","3","","","","","","","","[5]","[1]","3","3","[1]","[1]","3","3","11:29:20.056","","","","[1]","3","",""
